id,tableId,name,type,startTime,rate,cron,end,endTime,createTime,lastExecTime,status,lastExecStatus,extraData
56b3afd3-ab3f-4a8f-ae36-ef00b9aa89c7,10aea238-0f51-491d-9ea1-4b7a62f0d977,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889757,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
0bb37bcc-4d45-4cd0-adb3-95e5e96f5bf7,830f18b1-ccfc-407e-96c6-fdb042ad1321,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889740,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
57c6c455-3969-4cf6-a315-aabb1269ea6a,59abc847-bd5e-471a-bfbc-f958432f8c88,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889723,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
cff2035f-07dc-4ca5-b4b3-e4012fade733,54158148-5f25-4b7e-b267-7f81ab7f621e,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889705,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
93fdb01f-5847-46de-84a7-51bd58f2f357,b4ebbe51-89de-40d7-be33-895ba6a5915a,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889681,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
6c289cdc-90d5-4210-b538-34f38df23739,872b680b-8d52-496a-a924-9ab6137e829b,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889662,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
696c3cc2-faf6-41b6-abdf-3baf09569829,337f4f79-a2ce-4eeb-a4eb-6a0939246bfe,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889644,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
c0345585-684b-40a6-ba5f-62a95cc2f13e,ad696cf0-9669-4c24-9ead-2a018b14c515,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889624,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
9bc08e6f-1749-4cd2-b9b8-2356fc42a96e,02652975-efb2-44f4-bbbb-5792267d3df5,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889600,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
9f5a0d24-79de-4781-bd2b-7b9c57bcdca0,7a9d053c-3908-4a18-9871-0586aef800da,rask_10,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663889576,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
