id,tableId,name,type,startTime,rate,cron,end,endTime,createTime,lastExecTime,status,lastExecStatus,extraData
d359070f-896b-4d35-be44-08554e9ae1c2,ce29b0d7-8f0f-4be4-80de-583aacc7e36a,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663874096,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
fbc7b410-9aea-4934-8a3c-eef37880f8be,e69c7087-e472-49be-a6b2-7f7a7c33c549,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663874077,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
41938cf2-debf-461a-9469-eba59e1eeb91,53bed595-26ae-4484-bfe9-d317eca776b5,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663874057,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
88497ee5-f67b-464b-b036-5ed23babdad6,cc06e6ea-d41f-450d-a1fa-a16d9d2aac56,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663874008,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
6a23b92f-07c7-459c-8992-68dfe25685ca,2c688424-99e2-455b-b7ac-c5b9ed30ea3d,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873988,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
aad1db2a-1d0c-4087-9692-d8cdc95094bf,a3d98bce-5ea6-4b9c-a5c4-5c4b16e26ee1,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873968,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
9e8d16fa-73a0-4f5a-b063-ae3f5ab90fac,64ea35b0-b948-4713-b56b-3fb8e0b648eb,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873946,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
e17a183a-9faa-4baf-8cae-61df4032b75c,933a631a-2fa5-4dbd-b93e-f2db5064e746,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873880,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
63cc7513-6b11-47c4-8395-a06999971565,8f41908a-f6c3-4bce-b06f-d00fce44c625,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873860,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
dfa917a2-abdf-4c87-8302-184d0c28aee6,2692ae58-456a-47d1-89a3-6a085bce9401,rask_100,all_scope,1642572453006,SIMPLE_CRON,0 0 0 19/31 * ? *,1652582453006,0,1642663873841,,Underway,,"{""simple_cron_type"":""day"",""simple_cron_value"":31}"
